Feature ID	Taxon	Confidence
9c6920f58fa9a0b019adb99a840401a8	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium	0.9999869049775857
29e284c9ddb5cfa6506006497ca2f4a2	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.999996379864471
0a92cdba8aae885226e493aa4d07f94c	D_0__Bacteria	0.9605347125612851
a47b8cfe8945b657a87569b42bb83319	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae	0.9995858924445731
8c55e9d31a0c7dc3a6c411a5e7311bb4	Unassigned	0.8624772433363324
c8b9b7d30e9c691c55f6aad86fc2eb8d	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__uncultured;D_6__Spironema culicis	0.9999961771886231
f4c55df573691e8d3e9ae5f18f8ff11d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Enhydrobacter	0.9999987385504348
3a38bcb1ff52bc65533684d0c2215452	D_0__Bacteria	0.8285684692771964
d6852f2866cf941dec6d1d4bf585e962	Unassigned	0.918101673542226
222ead6fc2d8682d7f97ed74493b963c	Unassigned	0.9056899302541632
0143f80c025f1aa7b444d9701e155727	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Roseomonas	0.9987344605242563
d361601b5a315d76e8687411d8ee5067	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7640987587131662
d58937cd756e7c9dbc6fd2c13c772444	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Roseomonas	0.9983962876991976
4f38a17b4e0280f2b13f7580cbf96cb3	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales	0.9999998800402575
1879d882d8e3a7057806eb57b2ea683d	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	0.9999820179103144
8f10736560d6754a187e83e2d4703138	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Salinicola	0.9828563882356036
efc91b11c89f8c926d04b754b2ebe1c4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__env.OPS 17	0.9806654813473068
135a4e12bc2419c50cb99e9359ec1c1f	D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Anaerospora;D_6__uncultured bacterium	0.8987442739311048
3f283facf8e44cfebdf232074e197038	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae	0.9995052223784094
463efb047f345ecf032b3a0ff9b604b3	Unassigned	0.5636426288381947
6af617a97f709e685e9a6b9c48df60f2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9389032724517407
7e94b97a0b8eab48d3f47ad22e1e71ef	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Blastopirellula;D_6__metagenome	0.8250347549156148
9502ec99cfc285f33c55668b1bf015e4	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium	0.9995175616018535
6748900fb0c57506414b2b1d35ab631e	Unassigned	0.31310738194518184
6f9e2ac4b1992986cc3584b0ea76e02d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.742914654703092
6ed983d439d0717d3d9d2423cf2c304d	Unassigned	0.6136675411371562
f8e0230e80b67dbcbac3905c16cdd942	Unassigned	0.6203490635467506
70e022c449722fa17ad1f9cf3e5d822d	D_0__Bacteria	0.748931917526124
49cf5d9c477ae859f10fe9800b311ac5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Zymobacter;D_6__uncultured gamma proteobacterium	0.9898471677687818
b14fad3228772f6bb9ff302dca6fba50	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae	0.9935527138000642
c4b29a6058a7fc84701a6d7d9951f255	Unassigned	0.385071052405463
db0d9e405b10320094dfb99eece979e8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.9949564182287842
d93dc52386cd8aa6f418ec53cc4a5f6c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Salinisphaerales;D_4__Salinisphaeraceae;D_5__Salinisphaera;D_6__Salinisphaera hydrothermalis	0.9415646620583913
969db49896bd65050bc37dd28a43c1a9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group;D_6__uncultured bacterium	0.8402537121031116
2bd3f4ce1566554c95d7865ac27c28ba	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Cloacibacterium	0.9363937504210585
483023b12c7d2660e81879b312ded399	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Salinisphaerales;D_4__Salinisphaeraceae;D_5__Salinisphaera;D_6__Salinisphaera hydrothermalis	0.9552531469591776
b82492aa096404ff8b0d271518a2ce73	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Sediminibacterium	0.7224180872266247
5b7e2c0fdd44a06251f9791f364a55cf	D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108	0.9160041718460994
9dff8d567e8ad056e2403ce17faa70d2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9999971952056821
dada2876354dcbdbc644f7cc9217b9b2	D_0__Bacteria	0.9999769888477447
7fcf9e07a207a59a6a1c730cf74723e4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9991620330118569
5051c21b3c48e359bf7da9dafc622c76	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira;D_6__uncultured soil bacterium	0.7854430397939429
36d2c49687752c46059d07b439fdf3a0	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Actinomycetales;D_4__Actinomycetaceae;D_5__Actinomyces	0.9999999064201276
2ea7114885614228489aba37abbfd497	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Salinicola	0.9948909823121745
cb1955a78ec780b31f0437d94b10d1d0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Halomonadaceae;D_5__Zymobacter;D_6__uncultured gamma proteobacterium	0.9358614307138008
9e0c86ed10006de8bc347de26f8c4717	D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia;D_3__Saccharimonadales	0.9999983781112708
6a882971ba97e1e8e5e987fa114631c7	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae;D_5__Angustibacter	0.9278219686563822
353bc41a27a798aeebc16d06777b150b	D_0__Bacteria	0.8154808699353508
701c662659e013a711ede2e745406b58	Unassigned	0.5429410665920298
13e7ed1875153be58f109956d54b24e0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae	0.9987869147791707
5e38e08cfc8a60fa86827f713f1b4fbb	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__uncultured;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7611411281888543
b8ac7e75b8a556fb191db4429a6693b2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae	0.9874907254023053
67a6d92b85b5fdf928a66c8f567ddbe1	Unassigned	0.4523451174188077
217b856dcb82b9ba805719efc4e02523	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999781818991368
ea569b0dc6b653879162bc90dda2acf7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae	0.9983854997753243
